,gameID,playerID,decision,savePercentage,PPSave%,evenSave%,play_id,strength,gameWinningGoal,emptyNet,PKSavePercentage
5840,2017020321.0,8475883.0,L,97.6744186,100.0,97.2972973,2015020889_70,Power Play,False,False,100.0
8982,2014020301.0,8473523.0,W,97.72727273,50.0,100.0,2016021123_211,Even,False,False,100.0
9020,2014020390.0,8470594.0,W,93.10344828,66.66666667,95.65217391,2017020759_271,Even,False,False,100.0
9027,2014021182.0,8477202.0,L,94.73684211,100.0,93.93939394,2015021147_58,Even,False,False,100.0
8909,2014020289.0,8470320.0,L,92.30769231,80.0,93.93939394,2017020631_85,Even,False,False,100.0
9045,2014020877.0,8466141.0,L,89.74358974,100.0,86.66666667,2015020077_51,Even,False,False,100.0
9053,2014020012.0,8467950.0,L,91.89189189,66.66666667,93.75,2016020443_128,Even,False,False,100.0
9052,2014020246.0,8466141.0,L,91.17647059,100.0,89.28571429,2016020443_62,Even,False,False,100.0
9051,2014020246.0,8470860.0,W,92.10526316,87.5,93.10344828,2016020443_47,Power Play,False,False,100.0
9049,2014020421.0,8474152.0,W,94.11764706,100.0,93.75,2015020077_329,Even,False,True,100.0
9048,2014020890.0,8475660.0,W,90.0,100.0,88.46153846,2015020077_265,Even,False,False,100.0
9047,2014020890.0,8470147.0,L,91.89189189,100.0,88.0,2015020077_84,Even,True,False,100.0
9046,2014020877.0,8477202.0,W,95.45454545,100.0,94.44444444,2015020077_64,Even,False,False,100.0
9041,2014020340.0,8468011.0,W,100.0,100.0,100.0,2016020487_269,Even,False,False,100.0
9029,2014020585.0,8467950.0,L,97.05882353,50.0,100.0,2015021147_164,Even,True,False,100.0
9040,2014020854.0,8470645.0,L,92.85714286,100.0,92.30769231,2016020487_183,Even,False,False,100.0
9039,2014020854.0,8470657.0,W,94.11764706,100.0,91.66666667,2016020487_177,Power Play,False,False,100.0
5824,2017021236.0,8476876.0,W,84.0,66.66666667,85.71428571,2015020485_328,Even,False,False,100.0
5830,2016021189.0,8470880.0,L,84.21052632,100.0,81.25,2016020254_274,Even,False,False,100.0
9035,2014020249.0,8475311.0,W,96.42857143,100.0,96.0,2016020502_254,Even,False,False,100.0
9032,2014020855.0,8473972.0,L,89.65517241,100.0,87.5,2015021147_319,Even,False,True,100.0
9030,2014020585.0,8473461.0,W,97.61904762,100.0,97.2972973,2015021147_185,Power Play,False,False,100.0
8981,2014020697.0,8470860.0,W,97.56097561,80.0,100.0,2016021123_137,Even,True,False,100.0
8980,2014020697.0,8468685.0,L,89.47368421,75.0,90.625,2016021123_67,Even,False,False,100.0
8978,2014020502.0,8473972.0,W,91.17647059,71.42857143,96.15384615,2017020905_286,Even,False,False,100.0
8930,2014021230.0,8468011.0,W,82.14285714,100.0,80.76923077,2016020544_228,Even,False,False,100.0
5851,2016021148.0,8474636.0,W,89.28571429,50.0,92.0,2015020552_180,Even,False,False,100.0
5855,2016020432.0,8474651.0,W,92.85714286,100.0,90.90909091,2015020552_270,Even,False,False,100.0
8952,2014021217.0,8468685.0,W,91.66666667,0.0,95.23809524,2016020515_280,Even,False,False,100.0
8950,2014021165.0,8473499.0,W,94.59459459,100.0,92.85714286,2016020515_121,Power Play,True,False,100.0
8940,2014020745.0,8471239.0,W,95.0,100.0,94.11764706,2017020684_196,Power Play,False,False,100.0
8939,2014020745.0,8475215.0,L,89.47368421,100.0,88.23529412,2017020684_173,Even,False,False,100.0
8933,2014020721.0,8474550.0,W,89.28571429,100.0,86.95652174,2016021070_322,Power Play,False,False,100.0
8929,2014021230.0,8475681.0,L,73.91304348,100.0,70.0,2016020544_214,Even,True,False,100.0
8975,2014020608.0,8476234.0,L,90.32258065,100.0,87.5,2017020905_152,Even,False,False,100.0
8927,2014020617.0,8475852.0,L,85.71428571,100.0,81.81818182,2016020544_43,Even,False,False,100.0
5857,2017020309.0,8466141.0,L,89.28571429,75.0,94.11764706,2017020504_185,Short Handed,False,False,100.0
5858,2017020309.0,8476434.0,W,96.15384615,91.66666667,97.43589744,2017020504_202,Even,False,False,100.0
8922,2014020993.0,8475683.0,W,90.625,50.0,96.0,2017020204_245,Even,False,False,100.0
5859,2016020105.0,8471469.0,L,93.33333333,90.0,94.11764706,2017020504_209,Even,False,False,100.0
8917,2014020800.0,8475660.0,W,88.23529412,0.0,90.32258065,2017020204_122,Power Play,False,False,100.0
8915,2014020783.0,8470320.0,W,85.18518519,100.0,83.33333333,2017020204_89,Power Play,False,False,100.0
8956,2014020761.0,8474651.0,W,96.15384615,100.0,94.11764706,2015020065_249,Power Play,True,False,100.0
8957,2014020761.0,8475215.0,L,93.10344828,100.0,92.30769231,2015020065_304,Even,False,False,100.0
8960,2014021032.0,8474596.0,W,100.0,100.0,100.0,2017020802_149,Power Play,False,False,100.0
8961,2014021032.0,8470140.0,L,90.0,0.0,94.11764706,2017020802_169,Even,False,False,100.0
5842,2015020751.0,8474550.0,W,87.5,50.0,90.47619048,2015020889_142,Even,False,False,100.0
8974,2014020608.0,8470860.0,W,91.30434783,100.0,89.47368421,2017020905_125,Even,False,False,100.0
5843,2015020751.0,8476945.0,L,84.61538462,83.33333333,84.21052632,2015020889_157,Even,False,False,100.0
5844,2017020238.0,8477293.0,L,94.73684211,100.0,93.5483871,2015020889_180,Even,False,False,100.0
8973,2014020977.0,8469608.0,L,97.05882353,100.0,96.875,2017020905_115,Even,False,False,100.0
8972,2014020977.0,8471679.0,W,100.0,100.0,100.0,2017020905_94,Even,False,False,100.0
8970,2014020237.0,8471469.0,L,85.18518519,80.0,85.71428571,2017020905_37,Even,False,False,100.0
8968,2014020749.0,8473523.0,W,94.11764706,100.0,93.5483871,2017020040_352,Even,True,False,100.0
8967,2014020668.0,8470140.0,W,87.5,100.0,85.18518519,2017020040_313,Even,False,False,100.0
8966,2014020668.0,8471251.0,L,80.76923077,83.33333333,78.94736842,2017020040_263,Even,False,False,100.0
8965,2014021089.0,8475681.0,L,83.33333333,50.0,89.47368421,2017020802_370,Even,True,False,100.0
5845,2017020238.0,8475622.0,W,93.10344828,83.33333333,95.45454545,2015020889_220,Power Play,False,False,100.0
8964,2014021089.0,8471715.0,W,97.05882353,100.0,96.42857143,2017020802_308,Even,False,False,100.0
8963,2014020767.0,8468011.0,L,86.84210526,75.0,87.87878788,2017020802_225,Even,False,False,100.0
8962,2014020767.0,8474550.0,W,97.05882353,100.0,96.55172414,2017020802_214,Even,False,False,100.0
7998,2015021023.0,8466141.0,W,84.61538462,85.71428571,83.33333333,2016020913_257,Even,False,False,100.0
6099,2015020449.0,8474651.0,W,97.77777778,100.0,97.2972973,2015020902_147,Even,False,False,100.0
12649,2013020002.0,8474651.0,L,85.29411765,87.5,84.0,2016020519_281,Even,True,False,100.0
7042,2016020851.0,8474596.0,W,85.71428571,100.0,83.33333333,2017020451_6,Even,True,False,100.0
7062,2015021008.0,8475215.0,L,91.17647059,90.90909091,90.90909091,2015020354_144,Even,False,False,100.0
7059,2016020814.0,8476945.0,L,91.17647059,100.0,88.88888889,2016020671_131,Even,False,False,100.0
7057,2016021185.0,8471469.0,L,93.75,100.0,92.85714286,2017021098_298,Even,True,False,100.0
7054,2015021080.0,8474651.0,L,80.76923077,100.0,73.68421053,2017021098_187,Even,False,False,100.0
6399,2017020568.0,8476876.0,W,96.42857143,100.0,95.65217391,2017020948_149,Even,False,False,100.0
6401,2016021227.0,8475663.0,W,93.18181818,100.0,92.68292683,2017020948_334,Even,True,False,100.0
7048,2017020011.0,8476434.0,W,86.66666667,60.0,90.47619048,2015020478_260,Power Play,False,False,100.0
7040,2015021024.0,8471715.0,W,94.59459459,87.5,96.2962963,2015020330_295,Power Play,False,False,100.0
6398,2015020734.0,8475681.0,L,84.0,0.0,90.90909091,2017020948_109,Even,False,False,100.0
7039,2015021024.0,8473575.0,L,90.0,80.0,91.66666667,2015020330_268,Power Play,False,False,100.0
7034,2016021091.0,8476234.0,L,89.65517241,80.0,91.30434783,2015020337_324,Even,True,False,100.0
7030,2017021253.0,8479193.0,W,100.0,100.0,100.0,2017020492_264,Even,False,False,100.0
7029,2017021253.0,8467950.0,L,82.60869565,75.0,83.33333333,2017020492_177,Power Play,True,False,100.0
7026,2016020303.0,8471227.0,W,94.44444444,100.0,93.75,2017020492_34,Power Play,False,False,100.0
7025,2016020303.0,8470594.0,L,83.33333333,66.66666667,87.5,2017020492_20,Even,False,False,100.0
7020,2015020946.0,8474596.0,W,93.02325581,80.0,94.28571429,2017020474_136,Even,False,False,100.0
7063,2015021008.0,8477237.0,W,94.73684211,100.0,93.10344828,2015020354_275,Even,False,False,100.0
7067,2015020149.0,8470657.0,L,94.11764706,100.0,92.30769231,2017020165_22,Even,False,False,100.0
7014,2015020202.0,8475361.0,L,90.625,60.0,96.0,2015020543_149,Even,False,False,100.0
7089,2017020275.0,8470657.0,W,92.85714286,83.33333333,95.23809524,2015020595_173,Even,True,False,100.0
7106,2016020794.0,8470147.0,W,97.5,88.88888889,100.0,2015020899_272,Even,False,False,100.0
7105,2016020794.0,8474550.0,L,91.17647059,88.88888889,91.66666667,2015020899_188,Short Handed,False,False,100.0
7104,2017020524.0,8475195.0,L,80.64516129,50.0,84.61538462,2015020899_152,Even,False,False,100.0
7101,2017020612.0,8475195.0,L,78.94736842,100.0,75.0,2017021227_273,Even,False,True,100.0
7100,2017020612.0,8468011.0,W,100.0,100.0,100.0,2017021227_143,Even,False,False,100.0
7099,2017021116.0,8471695.0,L,80.0,100.0,75.0,2017021227_24,Even,True,False,100.0
7093,2015021177.0,8475831.0,L,88.88888889,100.0,86.95652174,2016021081_27,Power Play,False,False,100.0
6395,2016020898.0,8469608.0,L,79.31034483,100.0,76.92307692,2017020948_49,Even,False,False,100.0
7070,2016020507.0,8471239.0,L,89.74358974,75.0,91.17647059,2017020165_123,Even,True,False,100.0
6397,2015020734.0,8476914.0,W,93.33333333,83.33333333,95.23809524,2017020948_81,Power Play,False,False,100.0
7080,2017020373.0,8471469.0,W,94.87179487,100.0,93.75,2016020362_186,Even,False,False,100.0
7079,2017020373.0,8476341.0,L,90.32258065,85.71428571,91.30434783,2016020362_152,Even,False,False,100.0
7077,2016021038.0,8476945.0,W,93.10344828,100.0,90.90909091,2016020362_101,Even,False,False,100.0
7076,2017020497.0,8471695.0,L,89.28571429,60.0,95.23809524,2016020362_97,Even,False,False,100.0
7075,2017020497.0,8468685.0,W,94.28571429,83.33333333,96.2962963,2017020165_286,Even,False,False,100.0
7074,2015020020.0,8466141.0,W,97.43589744,87.5,100.0,2017020165_261,Even,False,False,100.0
7016,2016021117.0,8473461.0,W,92.59259259,87.5,94.44444444,2015020543_230,Even,False,False,100.0
7010,2015020726.0,8468685.0,W,88.46153846,100.0,87.5,2017020182_173,Even,False,False,100.0
6921,2016020927.0,8470320.0,L,93.5483871,50.0,96.42857143,2016021157_144,Even,False,False,100.0
6407,2016020071.0,8468685.0,W,92.85714286,100.0,92.30769231,2016020983_274,Power Play,False,False,100.0
6968,2017020767.0,8475622.0,W,97.05882353,75.0,100.0,2015020361_117,Even,False,False,100.0
6967,2017020767.0,8471679.0,L,93.33333333,85.71428571,95.45454545,2015020361_77,Even,False,False,100.0
6964,2015020770.0,8476434.0,W,92.0,83.33333333,94.44444444,2016020918_284,Even,False,False,100.0
6961,2017020583.0,8471750.0,W,94.59459459,100.0,93.10344828,2016020918_92,Even,False,False,100.0
6958,2017020420.0,8476883.0,W,93.5483871,75.0,96.0,2016020948_66,Power Play,True,False,100.0
6957,2017020420.0,8471306.0,L,82.35294118,66.66666667,85.18518519,2017020171_372,Even,True,False,100.0
6949,2017021048.0,8471695.0,W,85.18518519,100.0,81.81818182,2017021019_267,Power Play,False,False,100.0
6947,2017021089.0,8476945.0,W,92.59259259,100.0,90.90909091,2017021019_167,Even,False,False,100.0
6404,2015020524.0,8475839.0,L,87.87878788,83.33333333,90.0,2016020983_148,Even,True,False,100.0
6942,2017021266.0,8473541.0,W,94.11764706,75.0,96.55172414,2015020489_240,Power Play,False,False,100.0
6938,2016020535.0,8476883.0,L,91.42857143,85.71428571,92.30769231,2015020489_181,Power Play,False,False,100.0
6937,2016020535.0,8477312.0,W,92.59259259,100.0,88.88888889,2015020489_126,Power Play,True,False,100.0
6936,2015020666.0,8475622.0,W,100.0,100.0,100.0,2015020489_114,Even,False,False,100.0
6935,2015020666.0,8471227.0,L,91.66666667,75.0,94.73684211,2015020489_15,Even,False,False,100.0
6411,2016020494.0,8475660.0,W,94.44444444,84.61538462,100.0,2017020093_146,Even,True,False,100.0
6929,2016021115.0,8475717.0,L,86.20689655,80.0,88.88888889,2017020578_231,Even,False,False,100.0
6406,2017020487.0,8469608.0,L,89.65517241,66.66666667,91.30434783,2016020983_223,Power Play,False,False,100.0
6971,2017020332.0,8476509.0,W,89.47368421,80.0,92.30769231,2015020361_307,Even,False,True,100.0
7009,2015020726.0,8473434.0,L,84.375,88.88888889,81.81818182,2017020182_164,Power Play,False,False,100.0
6987,2016020912.0,8471695.0,W,91.66666667,80.0,93.33333333,2017020015_336,Even,True,False,100.0
7005,2017020774.0,8475852.0,W,96.77419355,100.0,96.2962963,2015020323_152,Even,True,False,100.0
7004,2017020774.0,8474889.0,L,97.72727273,100.0,97.22222222,2015020323_92,Even,False,False,100.0
7000,2017020966.0,8476883.0,W,90.0,88.88888889,90.0,2016020993_245,Even,False,False,100.0
6998,2015020404.0,8471734.0,W,96.0,100.0,95.0,2016020993_95,Even,False,False,100.0
6997,2015020404.0,8476883.0,L,80.0,100.0,71.42857143,2015020818_258,Even,False,True,100.0
6994,2017020880.0,8468685.0,L,91.42857143,75.0,93.33333333,2015020818_116,Even,False,False,100.0
6992,2016020175.0,8473575.0,L,80.0,83.33333333,73.33333333,2015020818_99,Even,False,False,100.0
6984,2017020187.0,8474651.0,W,92.10526316,66.66666667,96.77419355,2017021228_225,Even,False,False,100.0
6975,2016020200.0,8468011.0,L,88.88888889,100.0,86.95652174,2015020979_235,Even,False,False,100.0
6983,2017020187.0,8470860.0,L,78.94736842,100.0,73.33333333,2017021228_130,Power Play,False,False,100.0
6981,2017020901.0,8475852.0,W,96.875,50.0,100.0,2017021228_56,Even,False,False,100.0
6980,2016020949.0,8470645.0,W,96.875,100.0,96.0,2016020113_233,Power Play,False,False,100.0
6978,2015020926.0,8477237.0,W,96.875,100.0,95.45454545,2016020113_46,Even,True,False,100.0
6977,2015020926.0,8473541.0,L,88.88888889,100.0,86.66666667,2015020979_293,Even,False,True,100.0
6976,2016020200.0,8470657.0,W,97.2972973,100.0,96.96969697,2015020979_256,Power Play,True,False,100.0
6403,2015020524.0,8471734.0,W,88.88888889,70.0,100.0,2016020983_97,Even,False,False,100.0
7110,2016020354.0,8473575.0,L,91.89189189,100.0,90.0,2017020902_34,Even,False,False,100.0
7111,2017020629.0,8477180.0,L,86.04651163,75.0,86.84210526,2017020902_60,Even,False,False,100.0
6393,2015020066.0,8475622.0,W,92.68292683,100.0,91.17647059,2016020260_146,Even,False,False,100.0
7226,2015020049.0,8469608.0,W,100.0,100.0,100.0,2017020074_231,Even,False,False,100.0
7243,2017020543.0,8470657.0,L,92.0,0.0,95.65217391,2017020077_307,Even,False,True,100.0
7238,2015020383.0,8475683.0,L,96.875,100.0,95.83333333,2017020601_233,Even,False,False,100.0
7236,2017020508.0,8470645.0,W,96.42857143,100.0,95.83333333,2017020601_59,Even,False,False,100.0
7235,2017020508.0,8471774.0,L,93.33333333,100.0,90.0,2017020601_32,Even,False,False,100.0
7233,2015020872.0,8473607.0,L,93.5483871,80.0,95.83333333,2015021090_318,Even,False,False,100.0
6368,2017021018.0,8475660.0,W,91.42857143,100.0,90.32258065,2015020273_64,Even,False,False,100.0
7230,2015021174.0,8475663.0,L,81.48148148,85.71428571,78.94736842,2015021090_61,Even,False,False,100.0
7225,2015020895.0,8473503.0,L,88.46153846,66.66666667,90.47619048,2017020074_227,Even,False,False,100.0
7247,2016021075.0,8467950.0,W,94.44444444,77.77777778,100.0,2016020617_164,Even,False,False,100.0
7224,2015020895.0,8475622.0,W,92.59259259,75.0,95.23809524,2017020074_225,Power Play,False,False,100.0
7223,2017021009.0,8473575.0,L,87.09677419,75.0,88.46153846,2017020074_181,Even,True,False,100.0
7221,2017020906.0,8473575.0,L,92.30769231,100.0,91.17647059,2017020074_84,Even,False,False,100.0
7217,2015020098.0,8468011.0,L,91.42857143,100.0,89.65517241,2016020301_189,Even,False,False,100.0
6369,2016020184.0,8474593.0,W,88.46153846,66.66666667,90.0,2015020273_73,Even,False,False,100.0
6372,2015020930.0,8474651.0,L,86.95652174,75.0,88.88888889,2015020336_106,Even,False,False,100.0
7214,2017020842.0,8475660.0,L,91.17647059,100.0,90.0,2015020769_212,Power Play,False,False,100.0
7245,2015020384.0,8470880.0,L,96.0,100.0,95.23809524,2016020617_60,Even,False,False,100.0
7248,2016021075.0,8471695.0,L,86.36363636,75.0,88.23529412,2016020617_227,Even,False,False,100.0
6392,2017020068.0,8476945.0,W,96.55172414,75.0,100.0,2016020260_72,Power Play,True,False,100.0
7273,2017020829.0,8467950.0,W,92.10526316,100.0,91.17647059,2017021021_225,Even,False,False,100.0
6352,2017020436.0,8470880.0,W,97.2972973,100.0,96.0,2017020895_263,Even,False,False,100.0
6354,2017020080.0,8476883.0,W,93.5483871,100.0,90.0,2017020895_311,Even,False,False,100.0
7283,2017020422.0,8475215.0,W,94.59459459,83.33333333,100.0,2015021022_233,Even,False,False,100.0
7281,2016021213.0,8475215.0,L,91.89189189,90.90909091,92.0,2015021022_42,Even,True,False,100.0
7279,2016020761.0,8475883.0,L,83.87096774,50.0,85.18518519,2017020606_214,Power Play,False,False,100.0
7275,2016021100.0,8471750.0,W,90.47619048,75.0,93.75,2017021021_324,Even,False,False,100.0
6356,2016020965.0,8474889.0,L,92.59259259,50.0,95.83333333,2016020686_133,Power Play,False,False,100.0
7270,2017020620.0,8476883.0,L,97.36842105,100.0,97.22222222,2017021021_178,Even,False,False,100.0
7254,2016020403.0,8473434.0,W,96.42857143,100.0,95.0,2017021184_77,Even,False,False,100.0
6360,2017020363.0,8477465.0,W,80.0,100.0,75.0,2017020667_24,Power Play,False,False,100.0
7266,2017020362.0,8466141.0,W,92.0,100.0,91.30434783,2017021021_52,Even,False,False,100.0
7265,2017020452.0,8471750.0,L,89.47368421,75.0,90.32258065,2016020011_256,Even,False,False,100.0
7264,2017020452.0,8476509.0,W,92.30769231,100.0,90.32258065,2016020011_211,Even,True,False,100.0
7262,2016020441.0,8474889.0,W,90.32258065,90.0,88.23529412,2016020011_113,Even,False,False,100.0
7258,2015020446.0,8473575.0,W,97.6744186,80.0,100.0,2017021184_175,Even,False,False,100.0
7256,2016020193.0,8476434.0,L,83.33333333,100.0,80.0,2017021184_105,Even,False,False,100.0
7211,2015020163.0,8475660.0,L,84.375,75.0,84.61538462,2016020803_294,Even,False,False,100.0
7209,2015021103.0,8475683.0,L,87.5,100.0,85.0,2016020803_244,Power Play,True,False,100.0
6373,2015020930.0,8470645.0,W,93.33333333,75.0,100.0,2015020336_157,Power Play,False,False,100.0
7131,2017020887.0,8471679.0,L,76.19047619,50.0,81.25,2015020477_124,Even,False,False,100.0
7151,2016021050.0,8476899.0,W,88.88888889,83.33333333,89.65517241,2017020124_224,Even,False,False,100.0
7145,2015020311.0,8474651.0,W,100.0,100.0,100.0,2016020190_126,Even,True,False,100.0
7143,2015020214.0,8470645.0,W,94.44444444,50.0,96.96969697,2017020950_193,Even,False,False,100.0
6386,2017020808.0,8468011.0,L,84.61538462,90.0,82.14285714,2017020089_284,Even,False,False,100.0
7139,2016020066.0,8467950.0,L,88.57142857,66.66666667,92.85714286,2016021172_227,Even,False,True,100.0
7135,2017020073.0,8477237.0,W,97.22222222,100.0,96.55172414,2015020477_317,Even,False,False,100.0
7134,2016020945.0,8477180.0,W,94.44444444,83.33333333,100.0,2015020477_299,Even,False,False,100.0
7127,2016020088.0,8470320.0,L,84.0,100.0,80.95238095,2016020834_243,Even,True,False,100.0
7201,2017020351.0,8476234.0,W,91.17647059,100.0,90.32258065,2015020212_82,Even,False,False,100.0
7126,2017020495.0,8474593.0,W,91.89189189,85.71428571,92.85714286,2016020834_238,Even,False,False,100.0
7125,2017020495.0,8474889.0,L,90.0,60.0,94.11764706,2016020834_203,Even,False,False,100.0
7123,2015020945.0,8475663.0,W,96.66666667,100.0,96.0,2016020834_35,Even,False,False,100.0
6391,2017020068.0,8474152.0,L,90.47619048,100.0,87.5,2015021108_310,Even,False,True,100.0
7116,2017021185.0,8474593.0,W,95.83333333,100.0,95.45454545,2017020902_215,Power Play,False,False,100.0
7115,2017021185.0,8476434.0,L,89.65517241,100.0,88.88888889,2017020902_209,Even,False,False,100.0
7114,2016020375.0,8473434.0,W,90.90909091,87.5,91.66666667,2017020902_205,Even,False,False,100.0
7152,2015020735.0,8475215.0,W,94.44444444,100.0,92.59259259,2017020124_233,Even,False,False,100.0
6384,2017020663.0,8474152.0,W,96.42857143,100.0,95.65217391,2017020089_244,Power Play,False,False,100.0
7154,2016020410.0,8474889.0,L,90.625,100.0,85.0,2017020283_138,Even,False,False,100.0
7158,2016020632.0,8469514.0,W,95.45454545,100.0,93.75,2017020283_238,Even,False,False,100.0
7192,2016020025.0,8475622.0,W,94.28571429,100.0,93.33333333,2016021057_273,Even,True,False,100.0
7190,2016021130.0,8475683.0,W,97.61904762,66.66666667,100.0,2016021057_100,Even,False,False,100.0
7187,2015020019.0,8467950.0,W,90.24390244,75.0,91.66666667,2016021057_24,Power Play,False,False,100.0
7186,2016021098.0,8470645.0,W,95.45454545,100.0,93.5483871,2015020756_348,Even,False,True,100.0
7180,2017020619.0,8476899.0,L,87.87878788,100.0,87.09677419,2016020659_249,Even,True,False,100.0
7177,2017020313.0,8476945.0,L,82.75862069,75.0,85.0,2015020503_269,Even,False,True,100.0
7174,2015021200.0,8470657.0,W,100.0,100.0,100.0,2015020503_213,Even,False,False,100.0
6380,2017021049.0,8470594.0,W,96.875,100.0,96.2962963,2017020089_22,Power Play,False,False,100.0
7171,2015020890.0,8475839.0,L,91.17647059,90.90909091,90.47619048,2016021166_272,Even,False,False,100.0
7170,2017020501.0,8475622.0,W,100.0,100.0,100.0,2016021166_244,Even,True,False,100.0
